,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
98130,serious mental illness in the past year,2014-2015,2.0,SMIYR,Rhode Island,16.0,4.0,37.0,30.0,46.0,4.0,2077.0,1477.0,0.7012,827827.0,0.045069,0.036413,0.055663,4.0,0.004921,44.0,0.25229888739095535,2015,4.5069
98197,serious mental illness in the past year,2014-2015,2.0,SMIYR,South Carolina,16.0,4.0,150.0,122.0,184.0,2.0,1973.0,1464.0,0.73,3674494.0,0.040814,0.033147,0.050163,16.0,0.004358,45.0,0.25311586428743665,2015,4.0814
98264,serious mental illness in the past year,2014-2015,2.0,SMIYR,South Dakota,16.0,4.0,26.0,21.0,32.0,2.0,1874.0,1404.0,0.7437,627982.0,0.041276,0.033402,0.050909,3.0,0.004459,46.0,0.27633113301655765,2015,4.1276
98331,serious mental illness in the past year,2014-2015,2.0,SMIYR,Tennessee,16.0,4.0,217.0,176.0,268.0,3.0,1966.0,1482.0,0.7365,4975700.0,0.043611,0.035278,0.053802,24.0,0.004737,47.0,0.23777926075159378,2015,4.3610999999999995
98398,serious mental illness in the past year,2014-2015,2.0,SMIYR,Texas,16.0,4.0,654.0,566.0,755.0,1.0,6843.0,4982.0,0.707,19559725.0,0.033429,0.028924,0.038607,49.0,0.002484,48.0,0.1749206893566841,2015,3.3429
98465,serious mental illness in the past year,2014-2015,2.0,SMIYR,Utah,16.0,4.0,93.0,77.0,111.0,4.0,1811.0,1436.0,0.7781,2036479.0,0.045503,0.037883,0.054568,9.0,0.004285,49.0,0.20408647238313588,2015,4.5503
98532,serious mental illness in the past year,2014-2015,2.0,SMIYR,Vermont,16.0,4.0,24.0,20.0,30.0,5.0,1977.0,1403.0,0.7063,499670.0,0.048757,0.039309,0.060332,3.0,0.005452,50.0,0.21695084466873163,2015,4.8757
98599,serious mental illness in the past year,2014-2015,2.0,SMIYR,Virginia,16.0,4.0,279.0,233.0,333.0,4.0,3167.0,2282.0,0.704,6274981.0,0.044481,0.037183,0.053133,26.0,0.004111,51.0,0.24139891847063769,2015,4.4481
98666,serious mental illness in the past year,2014-2015,2.0,SMIYR,Washington,16.0,4.0,239.0,196.0,292.0,3.0,1990.0,1438.0,0.713,5398190.0,0.044336,0.036308,0.054038,25.0,0.004563,53.0,0.22847426764504528,2015,4.4336
98733,serious mental illness in the past year,2014-2015,2.0,SMIYR,West Virginia,16.0,4.0,78.0,63.0,96.0,5.0,2024.0,1391.0,0.665,1439624.0,0.054108,0.04377,0.066719,8.0,0.005887,54.0,0.19025370683486648,2015,5.4108
98800,serious mental illness in the past year,2014-2015,2.0,SMIYR,Wisconsin,16.0,4.0,175.0,141.0,217.0,2.0,2074.0,1428.0,0.6829,4396036.0,0.039863,0.032165,0.04931,19.0,0.004396,55.0,0.23741087655415857,2015,3.9863000000000004
98867,serious mental illness in the past year,2014-2015,2.0,SMIYR,Wyoming,16.0,4.0,19.0,16.0,23.0,3.0,1929.0,1423.0,0.7268,436909.0,0.044062,0.036167,0.053585,2.0,0.004465,56.0,0.23157030550933785,2015,4.4062
98979,serious mental illness in the past year,2015-2016,0.0,SMIYR,National,17.0,4.0,10062.0,9662.0,10479.0,,145924.0,101951.0,0.6798,243667340.0,0.041296,0.039652,0.043005,208.0,0.000854,-5.0,0.0,2016,4.1296
99122,serious mental illness in the past year,2015-2016,1.0,SMIYR,Northeast,17.0,4.0,1778.0,1643.0,1924.0,,29045.0,19316.0,0.6447,43693037.0,0.040705,0.037613,0.044039,72.0,0.001648,-4.0,0.12511248525220897,2016,4.0705
99265,serious mental illness in the past year,2015-2016,1.0,SMIYR,Midwest,17.0,4.0,2247.0,2109.0,2393.0,,34350.0,23853.0,0.6747,51364663.0,0.043742,0.041067,0.046583,73.0,0.001417,-3.0,0.10495606153730085,2016,4.3742
99408,serious mental illness in the past year,2015-2016,1.0,SMIYR,South,17.0,4.0,3692.0,3478.0,3918.0,,47896.0,34209.0,0.6991,91204962.0,0.040479,0.038135,0.04296,113.0,0.00124,-2.0,0.1301164934686291,2016,4.0479
99551,serious mental illness in the past year,2015-2016,1.0,SMIYR,West,17.0,4.0,2345.0,2173.0,2531.0,,34633.0,24573.0,0.6802,57404678.0,0.040858,0.037859,0.044082,92.0,0.001602,-1.0,0.1170429354473513,2016,4.0858
99694,serious mental illness in the past year,2015-2016,2.0,SMIYR,Alabama,17.0,4.0,156.0,127.0,191.0,3.0,2127.0,1473.0,0.6618,3682224.0,0.042333,0.034422,0.051965,16.0,0.004461,1.0,0.23253980558243703,2016,4.2333
99837,serious mental illness in the past year,2015-2016,2.0,SMIYR,Alaska,17.0,4.0,24.0,20.0,29.0,4.0,2059.0,1478.0,0.7006,524255.0,0.045291,0.037198,0.055045,2.0,0.004566,2.0,0.23176729791971265,2016,4.5291
99980,serious mental illness in the past year,2015-2016,2.0,SMIYR,Arizona,17.0,4.0,208.0,169.0,255.0,2.0,2064.0,1505.0,0.7224,5145836.0,0.040449,0.032931,0.049596,22.0,0.004277,4.0,0.2309586521646415,2016,4.0449
100123,serious mental illness in the past year,2015-2016,2.0,SMIYR,Arkansas,17.0,4.0,121.0,100.0,147.0,5.0,2094.0,1482.0,0.6827,2226175.0,0.054471,0.044807,0.066076,12.0,0.005448,5.0,0.2111778777889216,2016,5.4471
100266,serious mental illness in the past year,2015-2016,2.0,SMIYR,California,17.0,4.0,1068.0,943.0,1208.0,1.0,10245.0,6955.0,0.6571,29584142.0,0.036085,0.031875,0.040827,68.0,0.002303,6.0,0.15611039996387777,2016,3.6085
100409,serious mental illness in the past year,2015-2016,2.0,SMIYR,Colorado,17.0,4.0,191.0,157.0,232.0,4.0,2025.0,1402.0,0.6834,4147898.0,0.046094,0.03792,0.055927,19.0,0.004612,8.0,0.24201488761442638,2016,4.6094
100552,serious mental illness in the past year,2015-2016,2.0,SMIYR,Connecticut,17.0,4.0,100.0,80.0,124.0,1.0,2195.0,1436.0,0.6438,2775786.0,0.035869,0.028863,0.044498,11.0,0.003948,9.0,0.25034292530610713,2016,3.5869
100695,serious mental illness in the past year,2015-2016,2.0,SMIYR,Delaware,17.0,4.0,31.0,25.0,38.0,3.0,2063.0,1418.0,0.6859,729692.0,0.042284,0.034151,0.052249,3.0,0.00468,10.0,0.2672881282902733,2016,4.228400000000001
100838,serious mental illness in the past year,2015-2016,2.0,SMIYR,District of Columbia,17.0,4.0,21.0,18.0,26.0,1.0,1935.0,1441.0,0.7388,546893.0,0.039151,0.03202,0.047793,2.0,0.004029,11.0,0.2430064091366167,2016,3.9151
100981,serious mental illness in the past year,2015-2016,2.0,SMIYR,Florida,17.0,4.0,570.0,489.0,662.0,1.0,7280.0,5118.0,0.6836,16000298.0,0.035596,0.030584,0.041395,44.0,0.002773,12.0,0.13554889366163003,2016,3.5596
101124,serious mental illness in the past year,2015-2016,2.0,SMIYR,Georgia,17.0,4.0,315.0,261.0,379.0,2.0,3005.0,2216.0,0.7049,7555731.0,0.041681,0.034541,0.050221,30.0,0.003991,13.0,0.25722478827375855,2016,4.1681
101267,serious mental illness in the past year,2015-2016,2.0,SMIYR,Hawaii,17.0,4.0,34.0,27.0,43.0,1.0,2173.0,1516.0,0.6811,1061655.0,0.031799,0.025072,0.040256,4.0,0.003909,15.0,0.18878194838536536,2016,3.1799
101410,serious mental illness in the past year,2015-2016,2.0,SMIYR,Idaho,17.0,4.0,60.0,50.0,73.0,4.0,2091.0,1547.0,0.7259,1213436.0,0.049776,0.041053,0.060235,6.0,0.004875,16.0,0.21516885402182587,2016,4.9776
101553,serious mental illness in the past year,2015-2016,2.0,SMIYR,Illinois,17.0,4.0,363.0,308.0,426.0,1.0,5610.0,3543.0,0.6142,9704653.0,0.037359,0.031765,0.043893,30.0,0.003087,17.0,0.16057949842407632,2016,3.7359000000000004
101696,serious mental illness in the past year,2015-2016,2.0,SMIYR,Indiana,17.0,4.0,244.0,201.0,297.0,4.0,2063.0,1442.0,0.6798,4955111.0,0.049324,0.04055,0.059878,24.0,0.00494,18.0,0.22061389218427804,2016,4.9324
101839,serious mental illness in the past year,2015-2016,2.0,SMIYR,Iowa,17.0,4.0,93.0,75.0,114.0,2.0,2076.0,1465.0,0.6951,2359031.0,0.039308,0.031856,0.048417,10.0,0.004171,19.0,0.22367296343563597,2016,3.9308
101982,serious mental illness in the past year,2015-2016,2.0,SMIYR,Kansas,17.0,4.0,93.0,77.0,113.0,3.0,2030.0,1473.0,0.7106,2130733.0,0.043668,0.036013,0.05286,9.0,0.004293,20.0,0.23817467151675425,2016,4.3668
102125,serious mental illness in the past year,2015-2016,2.0,SMIYR,Kentucky,17.0,4.0,175.0,145.0,212.0,5.0,2075.0,1409.0,0.6664,3336120.0,0.0525,0.043336,0.063473,17.0,0.005151,21.0,0.21232105507718538,2016,5.25
102268,serious mental illness in the past year,2015-2016,2.0,SMIYR,Louisiana,17.0,4.0,157.0,128.0,192.0,4.0,1974.0,1423.0,0.7113,3458071.0,0.045281,0.036896,0.055461,17.0,0.004773,22.0,0.23904991588609745,2016,4.5281
102411,serious mental illness in the past year,2015-2016,2.0,SMIYR,Maine,17.0,4.0,46.0,37.0,57.0,3.0,2098.0,1466.0,0.698,1061489.0,0.043501,0.035288,0.05352,5.0,0.00468,23.0,0.22437557786715462,2016,4.350099999999999
102554,serious mental illness in the past year,2015-2016,2.0,SMIYR,Maryland,17.0,4.0,156.0,126.0,192.0,1.0,2036.0,1489.0,0.708,4569194.0,0.034066,0.027623,0.041947,17.0,0.003684,24.0,0.25743010617770623,2016,3.4066
102697,serious mental illness in the past year,2015-2016,2.0,SMIYR,Massachusetts,17.0,4.0,231.0,190.0,281.0,3.0,2483.0,1480.0,0.5939,5348686.0,0.043212,0.035527,0.052469,23.0,0.004327,25.0,0.23319600809322524,2016,4.3212
102840,serious mental illness in the past year,2015-2016,2.0,SMIYR,Michigan,17.0,4.0,339.0,294.0,390.0,3.0,5134.0,3650.0,0.6929,7620206.0,0.044441,0.038539,0.051198,25.0,0.003231,26.0,0.13566292555546253,2016,4.4441
102983,serious mental illness in the past year,2015-2016,2.0,SMIYR,Minnesota,17.0,4.0,177.0,145.0,215.0,3.0,2028.0,1427.0,0.7029,4162634.0,0.042495,0.034831,0.051754,18.0,0.004326,27.0,0.21893876557312167,2016,4.249499999999999
103126,serious mental illness in the past year,2015-2016,2.0,SMIYR,Mississippi,17.0,4.0,86.0,69.0,108.0,1.0,1948.0,1389.0,0.697,2201308.0,0.039151,0.031191,0.049038,10.0,0.004507,28.0,0.23160443449876858,2016,3.9151
103269,serious mental illness in the past year,2015-2016,2.0,SMIYR,Missouri,17.0,4.0,192.0,157.0,234.0,2.0,2086.0,1464.0,0.6726,4593955.0,0.041694,0.034136,0.050837,19.0,0.004238,29.0,0.2422167171968243,2016,4.1694
103412,serious mental illness in the past year,2015-2016,2.0,SMIYR,Montana,17.0,4.0,43.0,35.0,52.0,5.0,2129.0,1507.0,0.6974,795861.0,0.053437,0.043913,0.064888,4.0,0.005382,30.0,0.22829468247778853,2016,5.3437
103555,serious mental illness in the past year,2015-2016,2.0,SMIYR,Nebraska,17.0,4.0,58.0,48.0,72.0,2.0,2063.0,1448.0,0.6932,1400708.0,0.041698,0.033917,0.05117,6.0,0.004389,31.0,0.2505937682839124,2016,4.1697999999999995
103698,serious mental illness in the past year,2015-2016,2.0,SMIYR,Nevada,17.0,4.0,93.0,74.0,116.0,3.0,1970.0,1443.0,0.6995,2204376.0,0.042128,0.033779,0.05243,11.0,0.004772,32.0,0.25277321723044993,2016,4.2128
103841,serious mental illness in the past year,2015-2016,2.0,SMIYR,New Hampshire,17.0,4.0,53.0,44.0,64.0,5.0,2147.0,1457.0,0.6706,1054207.0,0.050701,0.041943,0.061171,5.0,0.004935,33.0,0.22874288653980646,2016,5.0701
103984,serious mental illness in the past year,2015-2016,2.0,SMIYR,New Jersey,17.0,4.0,244.0,200.0,299.0,1.0,3386.0,2194.0,0.6326,6857180.0,0.035656,0.02914,0.043563,25.0,0.003697,34.0,0.2703373337497397,2016,3.5656
104127,serious mental illness in the past year,2015-2016,2.0,SMIYR,New Mexico,17.0,4.0,69.0,55.0,85.0,3.0,1905.0,1455.0,0.7559,1553311.0,0.044289,0.035668,0.054875,8.0,0.004914,35.0,0.23190124953934346,2016,4.4289000000000005
104270,serious mental illness in the past year,2015-2016,2.0,SMIYR,New York,17.0,4.0,626.0,543.0,720.0,2.0,7604.0,4914.0,0.6195,15347913.0,0.040769,0.035411,0.046898,45.0,0.002944,36.0,0.14890600910634239,2016,4.0769
104413,serious mental illness in the past year,2015-2016,2.0,SMIYR,North Carolina,17.0,4.0,358.0,298.0,430.0,4.0,3212.0,2296.0,0.6987,7586310.0,0.047176,0.039243,0.056619,34.0,0.004439,37.0,0.229116299042888,2016,4.7176
104556,serious mental illness in the past year,2015-2016,2.0,SMIYR,North Dakota,17.0,4.0,23.0,19.0,28.0,2.0,2007.0,1440.0,0.704,565730.0,0.040323,0.033074,0.049081,2.0,0.00409,38.0,0.2935802420268876,2016,4.032299999999999
104699,serious mental illness in the past year,2015-2016,2.0,SMIYR,Ohio,17.0,4.0,453.0,392.0,522.0,5.0,5247.0,3635.0,0.6749,8825514.0,0.051306,0.044424,0.059188,34.0,0.003797,39.0,0.13158134070311764,2016,5.130599999999999
104842,serious mental illness in the past year,2015-2016,2.0,SMIYR,Oklahoma,17.0,4.0,132.0,109.0,161.0,4.0,2043.0,1412.0,0.6696,2877571.0,0.045966,0.037733,0.055889,13.0,0.004622,40.0,0.24330380018119738,2016,4.5966
104985,serious mental illness in the past year,2015-2016,2.0,SMIYR,Oregon,17.0,4.0,164.0,135.0,199.0,5.0,2112.0,1508.0,0.7069,3157552.0,0.051946,0.04274,0.063004,16.0,0.005168,41.0,0.21723169259875405,2016,5.1946
105128,serious mental illness in the past year,2015-2016,2.0,SMIYR,Pennsylvania,17.0,4.0,416.0,357.0,485.0,2.0,4984.0,3546.0,0.7063,9916947.0,0.041958,0.035972,0.048889,33.0,0.003284,42.0,0.15638265752961955,2016,4.1958
105271,serious mental illness in the past year,2015-2016,2.0,SMIYR,Rhode Island,17.0,4.0,35.0,28.0,44.0,3.0,2129.0,1449.0,0.6754,830552.0,0.042409,0.034174,0.052519,4.0,0.004694,44.0,0.25229888739095535,2016,4.2409
105414,serious mental illness in the past year,2015-2016,2.0,SMIYR,South Carolina,17.0,4.0,149.0,121.0,182.0,2.0,1998.0,1447.0,0.7175,3734569.0,0.039813,0.032419,0.048807,16.0,0.00417,45.0,0.25311586428743665,2016,3.9813
105557,serious mental illness in the past year,2015-2016,2.0,SMIYR,South Dakota,17.0,4.0,26.0,21.0,32.0,2.0,1905.0,1379.0,0.7236,632685.0,0.041153,0.03373,0.050125,3.0,0.004174,46.0,0.27633113301655765,2016,4.1153
105700,serious mental illness in the past year,2015-2016,2.0,SMIYR,Tennessee,17.0,4.0,250.0,205.0,305.0,4.0,2115.0,1532.0,0.6957,5023845.0,0.049776,0.04074,0.060688,25.0,0.005069,47.0,0.23777926075159378,2016,4.9776
105843,serious mental illness in the past year,2015-2016,2.0,SMIYR,Texas,17.0,4.0,650.0,559.0,757.0,1.0,6653.0,4995.0,0.7308,19925615.0,0.032644,0.028043,0.03797,50.0,0.002534,48.0,0.1749206893566841,2016,3.2643999999999997
105986,serious mental illness in the past year,2015-2016,2.0,SMIYR,Utah,17.0,4.0,108.0,90.0,129.0,5.0,1834.0,1402.0,0.7486,2082141.0,0.051961,0.043396,0.062107,10.0,0.004816,49.0,0.20408647238313588,2016,5.1961
106129,serious mental illness in the past year,2015-2016,2.0,SMIYR,Vermont,17.0,4.0,27.0,22.0,32.0,5.0,2019.0,1374.0,0.6949,500275.0,0.053235,0.043694,0.064717,3.0,0.005403,50.0,0.21695084466873163,2016,5.3235
106272,serious mental illness in the past year,2015-2016,2.0,SMIYR,Virginia,17.0,4.0,291.0,243.0,348.0,4.0,3208.0,2236.0,0.6823,6318212.0,0.045998,0.038395,0.055021,27.0,0.004251,51.0,0.24139891847063769,2016,4.5998
106415,serious mental illness in the past year,2015-2016,2.0,SMIYR,Washington,17.0,4.0,264.0,214.0,325.0,4.0,2059.0,1398.0,0.6714,5497018.0,0.048004,0.038929,0.059065,28.0,0.005183,53.0,0.22847426764504528,2016,4.8004
106558,serious mental illness in the past year,2015-2016,2.0,SMIYR,West Virginia,17.0,4.0,74.0,60.0,91.0,5.0,2130.0,1433.0,0.6424,1433132.0,0.051832,0.042086,0.063685,8.0,0.005522,54.0,0.19025370683486648,2016,5.1832
106701,serious mental illness in the past year,2015-2016,2.0,SMIYR,Wisconsin,17.0,4.0,187.0,153.0,228.0,3.0,2101.0,1487.0,0.7029,4413703.0,0.042358,0.034686,0.051637,19.0,0.004305,55.0,0.23741087655415857,2016,4.2358
106844,serious mental illness in the past year,2015-2016,2.0,SMIYR,Wyoming,17.0,4.0,20.0,17.0,24.0,4.0,1967.0,1457.0,0.7332,437196.0,0.046162,0.038005,0.055967,2.0,0.004594,56.0,0.23157030550933785,2016,4.6162
106987,serious mental illness in the past year,2016-2017,0.0,SMIYR,National,18.0,4.0,10775.0,10354.0,11213.0,,148201.0,101832.0,0.6694,245847075.0,0.043829,0.042115,0.04561,219.0,0.00089,-5.0,0.0,2017,4.3829
107130,serious mental illness in the past year,2016-2017,1.0,SMIYR,Northeast,18.0,4.0,1827.0,1690.0,1974.0,,29527.0,19475.0,0.6389,43864261.0,0.041643,0.038527,0.044999,72.0,0.001652,-4.0,0.12511248525220897,2017,4.1643
107273,serious mental illness in the past year,2016-2017,1.0,SMIYR,Midwest,18.0,4.0,2394.0,2256.0,2540.0,,34986.0,23864.0,0.6683,51561468.0,0.046435,0.043759,0.049266,73.0,0.001409,-3.0,0.10495606153730085,2017,4.6434999999999995
107416,serious mental illness in the past year,2016-2017,1.0,SMIYR,South,18.0,4.0,3982.0,3770.0,4205.0,,48740.0,34321.0,0.6921,92334664.0,0.043123,0.040833,0.045536,111.0,0.001203,-2.0,0.1301164934686291,2017,4.3123000000000005
107559,serious mental illness in the past year,2016-2017,1.0,SMIYR,West,18.0,4.0,2572.0,2394.0,2763.0,,34948.0,24172.0,0.6569,58086681.0,0.044289,0.041221,0.047574,94.0,0.001626,-1.0,0.1170429354473513,2017,4.4289000000000005
107702,serious mental illness in the past year,2016-2017,2.0,SMIYR,Alabama,18.0,4.0,177.0,148.0,212.0,3.0,2128.0,1469.0,0.6576,3694995.0,0.048021,0.040137,0.057362,16.0,0.0044,1.0,0.23253980558243703,2017,4.8021
107845,serious mental illness in the past year,2016-2017,2.0,SMIYR,Alaska,18.0,4.0,26.0,22.0,32.0,4.0,2045.0,1410.0,0.6726,526450.0,0.050224,0.041606,0.060515,3.0,0.004856,2.0,0.23176729791971265,2017,5.0224
107988,serious mental illness in the past year,2016-2017,2.0,SMIYR,Arizona,18.0,4.0,217.0,177.0,264.0,1.0,1809.0,1363.0,0.7366,5237054.0,0.041349,0.033871,0.050393,22.0,0.004196,4.0,0.2309586521646415,2017,4.1349
108131,serious mental illness in the past year,2016-2017,2.0,SMIYR,Arkansas,18.0,4.0,122.0,102.0,146.0,5.0,2082.0,1482.0,0.6814,2238679.0,0.054444,0.045383,0.06519,11.0,0.005071,5.0,0.2111778777889216,2017,5.4444
108274,serious mental illness in the past year,2016-2017,2.0,SMIYR,California,18.0,4.0,1174.0,1045.0,1317.0,1.0,10620.0,6775.0,0.6194,29815346.0,0.039366,0.035063,0.044174,69.0,0.002324,6.0,0.15611039996387777,2017,3.9366
108417,serious mental illness in the past year,2016-2017,2.0,SMIYR,Colorado,18.0,4.0,214.0,177.0,258.0,4.0,2123.0,1433.0,0.666,4220990.0,0.050768,0.042011,0.061234,21.0,0.004954,8.0,0.24201488761442638,2017,5.0768
108560,serious mental illness in the past year,2016-2017,2.0,SMIYR,Connecticut,18.0,4.0,116.0,95.0,142.0,2.0,2234.0,1468.0,0.6532,2785073.0,0.041621,0.034019,0.050833,12.0,0.004299,9.0,0.25034292530610713,2017,4.1621
108703,serious mental illness in the past year,2016-2017,2.0,SMIYR,Delaware,18.0,4.0,36.0,30.0,44.0,4.0,2126.0,1427.0,0.6643,737968.0,0.048954,0.040267,0.059397,4.0,0.004886,10.0,0.2672881282902733,2017,4.8953999999999995
108846,serious mental illness in the past year,2016-2017,2.0,SMIYR,District of Columbia,18.0,4.0,25.0,20.0,30.0,2.0,1919.0,1422.0,0.7329,554604.0,0.044334,0.036802,0.053324,2.0,0.004208,11.0,0.2430064091366167,2017,4.4334
108989,serious mental illness in the past year,2016-2017,2.0,SMIYR,Florida,18.0,4.0,625.0,542.0,719.0,1.0,7352.0,5081.0,0.6708,16311762.0,0.038298,0.033248,0.044081,45.0,0.002767,12.0,0.13554889366163003,2017,3.8297999999999996
109132,serious mental illness in the past year,2016-2017,2.0,SMIYR,Georgia,18.0,4.0,333.0,279.0,396.0,2.0,3149.0,2295.0,0.698,7661369.0,0.043453,0.036481,0.051686,30.0,0.003885,13.0,0.25722478827375855,2017,4.3453
109275,serious mental illness in the past year,2016-2017,2.0,SMIYR,Hawaii,18.0,4.0,37.0,30.0,45.0,1.0,2157.0,1447.0,0.6405,1063059.0,0.034887,0.028425,0.042753,4.0,0.003668,15.0,0.18878194838536536,2017,3.4887
109418,serious mental illness in the past year,2016-2017,2.0,SMIYR,Idaho,18.0,4.0,72.0,60.0,86.0,5.0,2087.0,1556.0,0.7366,1239450.0,0.058133,0.04855,0.069469,7.0,0.005367,16.0,0.21516885402182587,2017,5.8133
109561,serious mental illness in the past year,2016-2017,2.0,SMIYR,Illinois,18.0,4.0,402.0,345.0,467.0,1.0,5846.0,3570.0,0.5965,9705615.0,0.041374,0.035559,0.048093,31.0,0.003196,17.0,0.16057949842407632,2017,4.1374
109704,serious mental illness in the past year,2016-2017,2.0,SMIYR,Indiana,18.0,4.0,259.0,217.0,308.0,4.0,2077.0,1428.0,0.6771,4982171.0,0.05191,0.043494,0.061849,23.0,0.004705,18.0,0.22061389218427804,2017,5.191
109847,serious mental illness in the past year,2016-2017,2.0,SMIYR,Iowa,18.0,4.0,109.0,91.0,130.0,3.0,2183.0,1496.0,0.6869,2368307.0,0.045854,0.038319,0.054787,10.0,0.004201,19.0,0.22367296343563597,2017,4.5854
109990,serious mental illness in the past year,2016-2017,2.0,SMIYR,Kansas,18.0,4.0,102.0,85.0,123.0,3.0,2063.0,1482.0,0.7064,2135911.0,0.04793,0.039899,0.057479,10.0,0.004467,20.0,0.23817467151675425,2017,4.793
110133,serious mental illness in the past year,2016-2017,2.0,SMIYR,Kentucky,18.0,4.0,187.0,155.0,224.0,5.0,2200.0,1432.0,0.6335,3352608.0,0.055779,0.046371,0.066961,18.0,0.005247,21.0,0.21232105507718538,2017,5.5779000000000005
110276,serious mental illness in the past year,2016-2017,2.0,SMIYR,Louisiana,18.0,4.0,164.0,135.0,199.0,3.0,2055.0,1441.0,0.6928,3468202.0,0.047244,0.038841,0.057357,16.0,0.004697,22.0,0.23904991588609745,2017,4.7244
110419,serious mental illness in the past year,2016-2017,2.0,SMIYR,Maine,18.0,4.0,49.0,40.0,59.0,3.0,2094.0,1470.0,0.6992,1066537.0,0.046038,0.037972,0.055718,5.0,0.004512,23.0,0.22437557786715462,2017,4.603800000000001
110562,serious mental illness in the past year,2016-2017,2.0,SMIYR,Maryland,18.0,4.0,179.0,148.0,217.0,1.0,2104.0,1540.0,0.7195,4591763.0,0.039018,0.032157,0.047272,18.0,0.003854,24.0,0.25743010617770623,2017,3.9017999999999997
110705,serious mental illness in the past year,2016-2017,2.0,SMIYR,Massachusetts,18.0,4.0,256.0,213.0,309.0,3.0,2505.0,1474.0,0.5886,5390790.0,0.047552,0.039434,0.057241,25.0,0.004578,25.0,0.23319600809322524,2017,4.755199999999999
110848,serious mental illness in the past year,2016-2017,2.0,SMIYR,Michigan,18.0,4.0,349.0,303.0,401.0,3.0,5165.0,3617.0,0.6844,7656468.0,0.045555,0.039619,0.052333,25.0,0.003244,26.0,0.13566292555546253,2017,4.555499999999999
110991,serious mental illness in the past year,2016-2017,2.0,SMIYR,Minnesota,18.0,4.0,178.0,149.0,213.0,2.0,2115.0,1455.0,0.6925,4199689.0,0.042403,0.035369,0.050762,16.0,0.003912,27.0,0.21893876557312167,2017,4.2403
111134,serious mental illness in the past year,2016-2017,2.0,SMIYR,Mississippi,18.0,4.0,102.0,85.0,124.0,3.0,1998.0,1397.0,0.6829,2204825.0,0.046399,0.038358,0.056028,10.0,0.004492,28.0,0.23160443449876858,2017,4.6399
111277,serious mental illness in the past year,2016-2017,2.0,SMIYR,Missouri,18.0,4.0,226.0,188.0,271.0,4.0,2129.0,1476.0,0.6727,4612426.0,0.049051,0.040863,0.058778,21.0,0.004556,29.0,0.2422167171968243,2017,4.9051
111420,serious mental illness in the past year,2016-2017,2.0,SMIYR,Montana,18.0,4.0,42.0,35.0,50.0,4.0,2152.0,1533.0,0.7257,803591.0,0.051835,0.043512,0.061646,4.0,0.004644,30.0,0.22829468247778853,2017,5.1834999999999996
111563,serious mental illness in the past year,2016-2017,2.0,SMIYR,Nebraska,18.0,4.0,61.0,50.0,73.0,2.0,2064.0,1433.0,0.6841,1409978.0,0.042963,0.035777,0.051515,6.0,0.004003,31.0,0.2505937682839124,2017,4.2963000000000005
111706,serious mental illness in the past year,2016-2017,2.0,SMIYR,Nevada,18.0,4.0,96.0,78.0,119.0,2.0,2063.0,1439.0,0.6777,2249605.0,0.04279,0.034639,0.052754,10.0,0.004643,32.0,0.25277321723044993,2017,4.279
111849,serious mental illness in the past year,2016-2017,2.0,SMIYR,New Hampshire,18.0,4.0,56.0,46.0,68.0,5.0,2103.0,1439.0,0.6908,1062561.0,0.052806,0.043633,0.063779,5.0,0.005171,33.0,0.22874288653980646,2017,5.2806
111992,serious mental illness in the past year,2016-2017,2.0,SMIYR,New Jersey,18.0,4.0,253.0,210.0,306.0,1.0,3522.0,2260.0,0.6265,6891675.0,0.036749,0.030399,0.044364,24.0,0.003539,34.0,0.2703373337497397,2017,3.6748999999999996
112135,serious mental illness in the past year,2016-2017,2.0,SMIYR,New Mexico,18.0,4.0,68.0,56.0,84.0,2.0,1793.0,1424.0,0.7866,1559228.0,0.043891,0.035685,0.05388,7.0,0.004635,35.0,0.23190124953934346,2017,4.3891
112278,serious mental illness in the past year,2016-2017,2.0,SMIYR,New York,18.0,4.0,590.0,508.0,685.0,1.0,7690.0,4892.0,0.6132,15400769.0,0.038311,0.032968,0.044479,45.0,0.002939,36.0,0.14890600910634239,2017,3.8310999999999997
112421,serious mental illness in the past year,2016-2017,2.0,SMIYR,North Carolina,18.0,4.0,359.0,305.0,423.0,3.0,3180.0,2236.0,0.7001,7699515.0,0.046636,0.039566,0.054896,30.0,0.003911,37.0,0.229116299042888,2017,4.6636
112564,serious mental illness in the past year,2016-2017,2.0,SMIYR,North Dakota,18.0,4.0,26.0,22.0,31.0,3.0,2021.0,1411.0,0.6914,563837.0,0.046065,0.038466,0.055079,2.0,0.00421,38.0,0.2935802420268876,2017,4.6065000000000005
112707,serious mental illness in the past year,2016-2017,2.0,SMIYR,Ohio,18.0,4.0,439.0,383.0,502.0,4.0,5226.0,3607.0,0.6758,8858359.0,0.049519,0.043258,0.056632,30.0,0.003422,39.0,0.13158134070311764,2017,4.9519
112850,serious mental illness in the past year,2016-2017,2.0,SMIYR,Oklahoma,18.0,4.0,144.0,119.0,174.0,4.0,2111.0,1417.0,0.67,2887927.0,0.049898,0.041267,0.060221,14.0,0.004833,40.0,0.24330380018119738,2017,4.9898
